,Hour,dayofweek,Temperature(C),Humidity(%),Wind speed (m/s),Visibility (10m),Dew point temperature(C),Rainfall(mm),Snowfall (cm),hour diff,isWeekend,Holiday,weather_Clouds,weather_Drizzle,weather_Dust,weather_Fog,weather_Haze,weather_Mist,weather_Rain,weather_Snow,weather_Thunderstorm,rental_cnt
671,9,1,28.95,54,4.63,10000.0,18.71,0.0,0.0,59241.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6961
672,4,5,20.54,87,3.72,9150.339366515836,18.3,0.29,0.0,59668.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,176
673,6,6,28.3,48,3.09,10000.0,16.25,0.0,0.0,59862.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1701
674,20,1,21.56,78,2.57,10000.0,17.56,0.0,0.0,59252.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10403
675,11,4,25.92,97,2.57,10000.0,25.41,1.06,0.0,59483.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2986
676,19,5,22.54,100,0.51,4000.0,22.54,0.0,0.0,59347.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9330
677,17,0,16.35,72,2.06,10000.0,11.3,0.0,0.0,59729.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13782
678,13,5,26.29,100,1.03,10000.0,26.29,0.0,0.0,59509.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6131
679,23,0,24.27,50,3.6,10000.0,13.19,0.0,0.0,59231.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4293
680,2,0,22.63,49,5.14,10000.0,11.38,0.0,0.0,59714.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,958
681,10,6,23.91,65,0.51,10000.0,16.93,0.0,0.0,59866.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6034
682,20,2,20.62,100,1.03,10000.0,20.62,0.0,0.0,59780.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10312
683,1,4,26.45,83,2.57,10000.0,23.33,3.19,0.0,59641.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1917
684,10,5,25.16,78,2.06,10000.0,21.05,0.0,0.0,59338.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5892
685,21,6,23.18,100,0.51,5000.0,23.18,0.0,0.0,59373.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7391
686,13,4,21.21,83,2.57,10000.0,18.21,0.0,0.0,59821.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6056
687,21,0,24.06,100,0.51,9000.0,24.06,0.0,0.0,59397.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8971
688,13,3,25.43,100,3.09,10000.0,25.43,0.0,0.0,59293.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1624
689,5,2,30.92,48,2.57,10000.0,18.63,0.0,0.0,59261.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2138
690,7,0,30.27,58,2.57,10000.0,21.09,0.0,0.0,59551.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,869
691,6,5,21.05,83,3.78,9150.339366515836,18.05,0.0,0.0,59670.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152
692,3,4,27.52,89,3.6,10000.0,25.54,0.72,0.0,59475.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,669
693,8,4,26.02,73,4.12,10000.0,20.8,0.0,0.0,59312.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11884
694,9,0,30.1,66,3.6,10000.0,23.05,0.0,0.0,59385.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6635
695,17,4,23.21,78,3.09,10000.0,19.16,0.17,0.0,59321.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11941
696,2,2,23.96,69,3.09,10000.0,17.93,0.0,0.0,59762.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1305
697,3,6,28.55,51,4.63,10000.0,17.43,0.0,0.0,59187.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1215
698,11,3,27.55,94,1.54,10000.0,26.5,0.0,0.0,59627.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4991
699,3,2,31.37,70,1.03,10000.0,25.24,0.13,0.0,59595.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,844
700,13,1,18.04,88,1.54,10000.0,16.02,0.0,0.0,59749.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5738
701,8,6,27.41,65,3.6,10000.0,20.25,0.0,0.0,59192.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3426
702,16,0,25.01,100,1.03,10000.0,25.01,0.0,0.0,59560.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5411
703,4,6,29.63,58,2.06,10000.0,20.49,0.0,0.0,59356.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,924
704,12,1,27.03,100,1.54,10000.0,27.03,0.0,0.0,59580.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2885
705,2,0,23.36,81,2.06,10000.0,19.92,0.66,0.0,59210.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,963
706,22,6,18.69,77,1.03,10000.0,14.58,0.0,0.0,59878.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5792
707,22,5,25.18,100,0.51,8000.0,25.18,0.0,0.0,59518.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5595
708,2,6,28.14,80,3.54,9150.339366515836,24.36,0.0,0.0,59522.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1546
709,18,0,24.49,100,1.03,9000.0,24.49,0.0,0.0,59394.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16096
710,2,6,28.14,80,3.54,9150.339366515836,24.36,0.0,0.0,59522.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1546
711,13,6,19.32,82,2.06,10000.0,16.17,0.0,0.0,59701.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8470
712,2,6,28.44,54,3.6,10000.0,18.24,0.0,0.0,59186.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1678
713,8,5,20.92,78,5.14,10000.0,16.94,0.0,0.0,59672.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172
714,13,0,26.34,100,2.06,10000.0,26.34,0.0,0.0,59557.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3903
715,7,0,25.3,41,2.57,10000.0,11.12,0.0,0.0,59719.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10508
716,10,5,25.16,78,2.06,10000.0,21.05,0.0,0.0,59338.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5892
717,18,4,25.93,97,2.06,10000.0,25.42,2.12,0.0,59490.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6427
718,15,4,18.28,100,8.75,10000.0,18.28,2.87,0.0,59655.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,296
719,0,0,19.77,60,3.6,10000.0,11.79,0.0,0.0,59712.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2656
720,13,6,11.6,58,4.63,10000.0,3.63,0.0,0.0,60373.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7788
721,14,4,11.96,100,1.03,10000.0,11.96,0.0,0.0,60494.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6746
722,10,3,17.09,88,1.8,9150.339366515836,15.09,0.0,0.0,60130.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5434
723,20,3,10.45,100,1.54,10000.0,10.45,0.0,0.0,59972.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7557
724,6,5,22.96,46,3.6,10000.0,10.73,0.0,0.0,60510.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500
725,6,3,20.14,40,1.54,10000.0,6.13,0.0,0.0,59958.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1767
726,7,5,23.09,31,3.09,10000.0,5.06,0.0,0.0,60175.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3177
727,14,3,15.01,100,0.51,7000.0,15.01,0.0,0.0,60134.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6104
728,12,5,14.13,63,6.17,10000.0,7.2,0.0,0.0,60348.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7930
729,3,1,15.51,100,3.6,10000.0,15.51,0.4,0.0,60411.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,399
730,5,1,17.8,52,2.06,10000.0,7.82,0.0,0.0,60581.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647
731,23,2,13.79,100,1.03,7000.0,13.79,0.0,0.0,60287.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4061
732,10,5,17.73,77,2.57,10000.0,13.65,0.0,0.0,60514.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6335
733,11,4,13.66,77,1.54,10000.0,9.71,0.0,0.0,60491.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5998
734,5,6,22.73,56,2.06,10000.0,13.51,0.0,0.0,60197.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,861
735,2,1,16.98,61,2.62,9150.339366515836,9.41,0.0,0.0,60578.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1060
736,3,0,19.31,64,3.6,10000.0,12.34,0.0,0.0,60051.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700
737,6,1,16.03,97,1.54,10000.0,15.55,0.88,0.0,60414.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1426
738,2,1,19.34,94,1.54,9000.0,18.35,0.2,0.0,60242.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,808
739,7,1,22.77,53,1.54,10000.0,12.7,0.0,0.0,60079.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10058
740,20,2,8.48,93,1.54,10000.0,7.41,0.0,0.0,59948.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8844
741,23,0,13.52,100,1.54,800.0,13.52,0.0,0.0,60071.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3877
742,0,1,14.62,100,2.06,1500.0,14.62,0.0,0.0,60072.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2759
743,14,1,16.16,94,1.03,10000.0,15.19,0.0,0.0,60086.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6375
744,3,2,19.94,77,2.57,7000.0,15.79,0.0,0.0,60267.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,877
745,6,4,21.04,28,2.06,10000.0,1.85,0.0,0.0,60486.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3366
746,15,6,13.03,100,2.06,10000.0,13.03,0.0,0.0,60039.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4859
747,10,2,18.34,63,0.51,10000.0,11.18,0.0,0.0,60106.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6347
748,7,2,19.42,30,5.14,10000.0,1.41,0.0,0.0,59935.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9713
749,4,0,19.68,64,4.12,10000.0,12.69,0.0,0.0,60052.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,832
750,10,1,14.22,94,2.06,10000.0,13.27,0.0,0.0,60586.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4075
751,8,1,19.22,52,5.14,10000.0,9.14,0.0,0.0,59912.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1978
752,0,4,15.96,89,1.08,9150.339366515836,14.15,0.0,0.0,60144.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2899
753,16,5,14.4,100,1.54,10000.0,14.4,0.0,0.0,60520.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10289
754,9,6,15.02,48,5.66,10000.0,4.11,0.0,0.0,60369.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4403
755,11,6,16.3,94,1.54,10000.0,15.33,0.0,0.0,60035.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5711
756,3,5,20.72,61,1.15,9150.339366515836,12.94,0.0,0.0,60171.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1261
757,10,0,16.63,72,1.54,10000.0,11.57,0.0,0.0,60394.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4334
758,18,3,7.85,100,0.51,5000.0,7.85,0.0,0.0,60474.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14302
759,21,6,9.84,71,4.12,10000.0,4.84,0.0,0.0,60381.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4811
760,15,2,12.99,100,2.06,3500.0,12.99,0.0,0.0,60279.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7569
761,20,1,10.59,87,3.09,10000.0,8.52,0.0,0.0,59924.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7267
762,6,5,22.85,40,3.09,10000.0,8.55,0.0,0.0,60006.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1789
763,13,2,9.92,87,2.06,10000.0,7.86,0.0,0.0,60445.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5563
764,19,4,11.92,100,0.51,3000.0,11.92,0.0,0.0,60163.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11020
765,5,2,19.14,34,3.6,10000.0,2.92,0.0,0.0,59933.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1872
766,11,1,15.25,58,4.63,10000.0,7.05,0.0,0.0,59915.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4854
767,10,1,16.19,44,5.14,10000.0,3.94,0.0,0.0,59914.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3021
768,12,4,16.54,97,1.03,10000.0,16.06,0.72,0.0,60324.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,241
769,15,0,13.6,100,1.03,5000.0,13.6,0.0,0.0,60063.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6808
770,8,3,21.05,70,1.95,9150.339366515836,15.37,0.0,0.0,60128.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13225
771,21,4,16.4,100,5.14,10000.0,16.4,0.0,0.0,60333.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2995
772,12,4,16.54,97,1.03,10000.0,16.06,0.72,0.0,60324.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,241
773,3,1,19.55,88,1.03,10000.0,17.51,0.0,0.0,60243.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,382
774,12,3,16.7,94,0.51,8000.0,15.73,0.0,0.0,60300.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6473
775,8,5,18.0,72,5.14,10000.0,12.88,0.0,0.0,60344.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4246
776,23,4,16.03,94,7.2,10000.0,15.07,0.0,0.0,60335.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2422
777,17,6,17.85,94,0.51,10000.0,16.87,0.0,0.0,60209.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10455
778,8,3,19.4,56,2.06,10000.0,10.41,0.0,0.0,60632.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13003
779,23,1,11.3,100,1.03,8000.0,11.3,0.0,0.0,60599.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3584
780,13,4,16.67,85,1.66,9150.339366515836,14.14,0.0,0.0,60157.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6778
781,9,5,20.68,67,1.37,9150.339366515836,14.34,0.0,0.0,60513.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5897
782,20,5,10.58,62,4.63,10000.0,3.61,0.0,0.0,60356.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6043
783,1,3,10.98,77,1.39,9150.339366515836,7.11,0.0,0.0,60457.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1642
784,1,0,13.71,63,2.06,10000.0,6.8,0.0,0.0,60385.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1165
785,13,4,16.23,100,3.6,10000.0,16.23,1.31,0.0,60325.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,120
786,17,0,13.01,100,1.54,3500.0,13.01,0.0,0.0,60065.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12381
787,16,0,13.26,100,2.06,4000.0,13.26,0.0,0.0,60064.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8650
788,23,3,17.69,77,3.09,10000.0,13.61,0.0,0.0,60311.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4436
789,21,0,14.54,100,1.03,10000.0,14.54,0.0,0.0,60405.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6499
790,20,4,16.51,100,4.63,10000.0,16.51,0.0,0.0,60332.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2454
791,7,3,17.99,59,4.12,10000.0,9.87,0.0,0.0,60463.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9037
792,22,3,13.32,100,1.54,6000.0,13.32,0.0,0.0,60142.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6973
793,7,3,17.99,59,4.12,10000.0,9.87,0.0,0.0,60463.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9037
794,4,2,20.87,68,2.06,8000.0,14.75,0.0,0.0,60268.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1201
795,9,5,19.31,60,2.57,10000.0,11.36,0.0,0.0,60177.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6395
796,15,2,9.45,87,1.54,10000.0,7.4,0.0,0.0,60447.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6508
797,16,3,11.71,100,2.06,10000.0,11.71,0.0,0.0,59968.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10872
798,14,2,17.58,72,3.09,10000.0,12.48,0.0,0.0,60110.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9975
799,20,0,16.92,100,2.06,10000.0,16.92,0.0,0.0,60236.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9416
800,19,5,8.37,100,1.54,9000.0,8.37,0.0,0.0,60859.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5866
801,11,6,17.94,100,1.03,10000.0,17.94,0.0,0.0,60707.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6494
802,16,3,-1.38,80,1.54,10000.0,-4.04,0.0,0.0,61312.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3466
803,11,4,8.7,66,2.06,10000.0,2.71,0.0,0.0,60827.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5252
804,19,3,-2.66,86,0.51,10000.0,-4.44,0.0,0.0,61315.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3194
805,3,0,13.48,47,5.14,10000.0,2.4,0.0,0.0,61227.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531
806,7,2,11.5,32,4.12,10000.0,-4.08,0.0,0.0,60775.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8918
807,1,2,8.15,57,2.41,9150.339366515836,0.15,0.0,0.0,60769.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1305
808,7,4,9.91,34,4.12,10000.0,-4.62,0.0,0.0,61159.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7459
809,3,2,9.0,43,2.06,10000.0,-2.57,0.0,0.0,61107.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,707
810,7,1,18.67,55,3.6,10000.0,9.46,0.0,0.0,60919.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9402
811,2,2,1.27,100,1.54,10000.0,1.27,0.0,0.0,61274.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,135
812,7,6,12.77,43,2.06,10000.0,0.52,0.0,0.0,61207.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1464
813,8,5,9.88,40,1.03,10000.0,-2.72,0.0,0.0,61184.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3487
814,7,0,16.98,51,6.69,10000.0,6.78,0.0,0.0,60727.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9183
815,11,2,-1.01,97,1.03,10000.0,-1.38,0.0,0.0,61283.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,629
816,21,1,0.22,100,1.54,10000.0,0.22,0.0,0.0,61101.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5159
817,1,6,15.71,78,2.56,9150.339366515836,11.89,0.0,0.0,60697.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2112
818,9,0,14.41,82,3.09,9000.0,11.38,0.0,0.0,60897.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6265
819,15,2,11.65,94,0.51,7000.0,10.72,0.0,0.0,60951.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6859
820,9,2,16.51,55,1.54,10000.0,7.45,0.0,0.0,60945.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7038
821,8,4,14.57,44,3.09,10000.0,2.47,0.0,0.0,60824.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11663
822,13,5,15.64,100,3.09,7000.0,15.64,0.0,0.0,61021.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7962
823,5,2,20.33,43,3.6,10000.0,7.35,0.0,0.0,60941.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1577
824,11,2,6.0,49,3.6,10000.0,-3.45,0.0,0.0,60779.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4706
825,17,0,7.63,70,3.09,10000.0,2.51,0.0,0.0,60737.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11575
826,0,6,10.45,93,1.54,10000.0,9.37,0.0,0.0,60864.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2764
827,13,6,3.99,38,4.63,10000.0,-8.04,0.0,0.0,61045.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5399
828,16,1,2.42,93,1.03,10000.0,1.41,0.0,0.0,61096.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6900
829,16,1,2.95,75,4.12,10000.0,-0.92,0.24,0.0,61264.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1814
830,19,1,1.77,93,2.06,800.0,0.76,0.0,0.14,61267.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1246
831,8,1,16.18,63,3.6,10000.0,9.14,0.0,0.0,60920.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12995
832,17,5,11.09,93,5.66,10000.0,10.0,0.0,0.0,61025.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1068
833,16,3,-1.38,80,1.54,10000.0,-4.04,0.0,0.0,61312.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3466
834,17,5,11.55,89,2.55,9150.339366515836,9.8,0.0,0.0,60689.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10220
835,5,3,17.33,55,2.06,10000.0,8.21,0.28,0.0,60965.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1621
836,16,0,10.56,76,4.63,10000.0,6.51,1.4,0.0,61240.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7053
837,8,4,18.35,49,5.14,10000.0,7.46,0.0,0.0,60992.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10837
838,6,0,6.83,23,3.09,10000.0,-11.47,0.0,0.0,61062.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2745
839,21,3,-4.98,82,1.65,9150.339366515836,-7.28,0.0,0.0,61317.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2400
840,21,4,4.46,94,2.06,9000.0,3.58,0.0,0.0,60837.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5821
